unit,time,op_setting_1,op_setting_2,op_setting_3,sensor_2,sensor_3,sensor_4,sensor_6,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21,kmeans_cluster,agglo_cluster,pca_1,pca_2,tsne_1,tsne_2,final_stage
67,71,0.0005,0.0005,100.0,0.4518072289156691,0.4227163723566676,0.3749155975692098,1.0,0.7085346215780959,0.2121212121210192,0.1959974872117058,0.2380952380952372,0.7014925373134417,0.25,0.2657653008566427,0.4340130819545962,0.3333333333333357,0.5426356589147296,0.483429991714992,4,1,-0.2128271282527431,0.073547187869201,-24.067469,15.417991,3
67,72,-0.0014,-0.0003,100.0,0.3162650602409655,0.4473512099411394,0.4039500337609745,1.0,0.7681159420289845,0.2424242424240219,0.1755362110742169,0.3214285714285729,0.7782515991471257,0.2794117647058556,0.2419238311487248,0.4928818776452459,0.4166666666666714,0.6821705426356601,0.5644849489091399,4,2,-0.2680410317222577,0.0432075025034635,-36.44449,19.788244,3
67,73,0.0008,0.0001,100.0,0.430722891566262,0.3941574013516487,0.2690749493585436,1.0,0.518518518518519,0.2424242424240219,0.1822220227945834,0.2797619047619051,0.6929637526652641,0.294117647058556,0.2370729693466842,0.4440169295883081,0.3333333333333357,0.4883720930232549,0.6092239712786522,4,2,-0.1919985178336053,0.0021713333435241,-29.440664,-12.027408,3
67,74,-0.0017,0.0,100.0,0.3915662650602485,0.3492478744277321,0.5032072923700177,1.0,0.6441223832528209,0.1818181818180164,0.1637799515390838,0.4880952380952408,0.5650319829424433,0.2647058823527004,0.2300547012075569,0.3878414774913494,0.3333333333333357,0.5426356589147296,0.6861364264015464,4,1,-0.1352282728272522,-0.0088084259524663,-29.387854,-33.09369,3
67,75,0.0029,0.0003,100.0,0.3704819277108697,0.1988227599738437,0.4571235651586747,1.0,0.5942028985507193,0.2727272727270247,0.1819976666965885,0.1964285714285729,0.6950959488273014,0.3088235294117112,0.2338734647538487,0.2824163139669124,0.4166666666666714,0.5426356589147296,0.5006904170118744,4,2,-0.249382519813902,-0.0199154930259757,-40.935078,-34.784214,3
67,76,-0.0024,0.0004,100.0,0.3704819277108697,0.4310006540222417,0.298615800135046,1.0,0.5136876006441184,0.1969696969699725,0.2152023692003979,0.2976190476190474,0.7249466950959516,0.3088235294117112,0.2252038394055091,0.4828780300115483,0.3333333333333357,0.6201550387596875,0.5943109638221458,4,2,-0.220069740794837,0.0255581428200176,-30.949879,-9.496295,3
67,77,0.001,-0.0002,100.0,0.4156626506024281,0.3134946588184064,0.4071573261309922,1.0,0.58132045088567,0.2727272727270247,0.1808758862065929,0.2380952380952372,0.6012793176972195,0.2794117647058556,0.2476003715553716,0.3316660253943837,0.4166666666666714,0.6434108527131777,0.6857221761944174,4,2,-0.2490731751702982,-0.0110419504100611,-36.732857,-13.91441,3
67,78,0.0022,-0.0002,100.0,0.4518072289156691,0.4512753433616794,0.3992234976367328,1.0,0.6650563607085331,0.1818181818180164,0.2034461096652577,0.3214285714285729,0.6972281449893529,0.294117647058556,0.2113221178656203,0.4694113120430927,0.25,0.6666666666666643,0.5258215962441284,4,1,-0.2108486115432591,0.0250088097755233,-17.789274,22.521273,3
67,79,-0.0003,-0.0004,100.0,0.3463855421686901,0.4525833878351903,0.4934166103983806,1.0,0.6038647342995205,0.3181818181819835,0.2011128062460727,0.4166666666666643,0.7142857142857082,0.1911764705882888,0.2356280317886288,0.3412851096575622,0.4166666666666714,0.6589147286821699,0.7078155205744281,4,2,-0.2060655996516346,0.0289562018766081,-22.6813,-6.887136,3
67,80,-0.0011,-0.0003,100.0,0.457831325301214,0.3679965118814081,0.3097569209993231,1.0,0.5990338164251341,0.2121212121210192,0.1776002871758066,0.422619047619051,0.63752665245201,0.2647058823527004,0.2318092682423369,0.41823778376299,0.3333333333333357,0.6201550387596875,0.5131179232256287,4,1,-0.1612992200838503,0.0060987971917439,-15.622032,5.007229,3
67,81,0.0007,-0.0,100.0,0.2891566265060135,0.3625463265751065,0.2815665091154642,1.0,0.7584541062801833,0.3181818181819835,0.212779323342005,0.2797619047619051,0.6204690831556547,0.2352941176468448,0.2211786562080746,0.2424009234320934,0.4166666666666714,0.5038759689922472,0.5684893675780174,4,2,-0.3105926452337206,0.0108868187995837,-41.798447,3.2888534,3
67,82,0.0009,0.0005,100.0,0.5090361445783174,0.3987355570089406,0.4083389601620553,1.0,0.6328502415458956,0.1969696969699725,0.2009333213676782,0.3154761904761933,0.6993603411513902,0.2794117647058556,0.2396016100732794,0.3928434013081983,0.5,0.5038759689922472,0.4907484120408725,4,1,-0.1008773526233964,0.0676117643692298,-11.068043,15.027086,3
67,83,0.0012,0.0002,100.0,0.3343373493976003,0.3483758447787224,0.3801485482781892,1.0,0.6602254428341467,0.2727272727270247,0.1981513057524893,0.2619047619047627,0.6695095948827401,0.2794117647058556,0.2632366601300404,0.3497499038091618,0.5,0.5736434108527142,0.7004971002485476,4,2,-0.2691805776570322,0.0338273086773452,-29.14524,3.1050813,3
67,84,-0.0002,0.0005,100.0,0.2018072289156691,0.3588402005668243,0.3484132343011481,1.0,0.6328502415458956,0.3181818181819835,0.2062281252804467,0.2202380952380949,0.6886993603411469,0.2647058823527004,0.2537413561771089,0.4390150057714521,0.5833333333333357,0.6434108527131777,0.6416735708367796,4,2,-0.2771718757574951,0.0344815130137625,-34.010815,12.405812,3
67,85,0.0009,-0.0002,100.0,0.3012048192771033,0.2997601918465236,0.335752869682647,1.0,0.4025764895330184,0.2272727272729753,0.2066319662568432,0.4285714285714306,0.5970149253731307,0.2647058823527004,0.2484260501599777,0.4582531742978091,0.5,0.6356589147286797,0.5306545153272566,4,1,-0.091364544805721,0.0160641597107958,-7.8230786,30.544731,3
67,86,0.0007,0.0,100.0,0.1837349397590344,0.4290385873119717,0.396185010128292,1.0,0.6521739130434696,0.2878787878789808,0.170196535941848,0.3690476190476204,0.742004264392321,0.25,0.2229848281556385,0.3697575990765642,0.3333333333333357,0.6356589147286797,0.6121237227285263,4,2,-0.3055375330237963,-0.0121584483570929,-43.10226,-1.6753778,3
67,87,-0.0012,-0.0004,100.0,0.3704819277108697,0.4240244168301785,0.2982781904118852,1.0,0.5539452495974189,0.2424242424240219,0.1961769720901074,0.2916666666666678,0.6098081023454114,0.2794117647058556,0.2122510062957943,0.2400923432089285,0.3333333333333357,0.5426356589147296,0.5534382767191417,4,1,-0.2325558518832063,-0.0121405771609119,-30.770645,-3.5521321,3
67,88,-0.0038,0.0005,100.0,0.3915662650602485,0.2657510355352102,0.3840310600945322,1.0,0.8148148148148096,0.2272727272729753,0.221035627748364,0.3154761904761933,0.6780383795309177,0.25,0.2647332026008868,0.3005001923816905,0.3333333333333357,0.4961240310077528,0.6089478044738996,1,1,-0.322133233337304,0.0564911867618739,-49.490376,-7.9302177,4
67,89,-0.0001,-0.0004,100.0,0.388554216867476,0.3141486810551583,0.4326468602295747,0.0,0.5877616747181946,0.2424242424240219,0.1833886745041724,0.3630952380952408,0.7398720682302695,0.294117647058556,0.2323253173702113,0.3170450173143493,0.3333333333333357,0.5426356589147296,0.4915769124551232,1,3,-0.2570574267697099,0.2562480095805895,-2.9370613,68.3501,4
67,90,-0.0008,0.0001,100.0,0.2620481927710898,0.3278831480270341,0.2928764348413217,1.0,0.5893719806763329,0.1666666666669698,0.2070358072332467,0.3571428571428612,0.7398720682302695,0.2794117647058556,0.2489420992878521,0.4205463639861548,0.3333333333333357,0.4883720930232549,0.5102181717757546,4,2,-0.2542351187606338,0.0444935144063848,-49.516766,8.828876,3
67,91,0.0004,-0.0002,100.0,0.3825301204819311,0.4209723130586482,0.2928764348413217,1.0,0.6586151368760227,0.1818181818180164,0.1791259086421988,0.3511904761904745,0.7654584221748308,0.2794117647058556,0.2168954484466922,0.4624855713736053,0.25,0.5813953488372086,0.6107428887047774,4,2,-0.2925156109664617,0.0126109888420903,-35.06529,22.715225,3
67,92,-0.0001,-0.0002,100.0,0.4427710843373234,0.4078918683235244,0.3443619176232282,1.0,0.5169082125603808,0.1818181818180164,0.1998115408776826,0.2797619047619051,0.6162046908315659,0.294117647058556,0.2264939622252058,0.3174297806848827,0.4166666666666714,0.5348837209302282,0.5803645401822664,4,1,-0.16721271327223,0.0219356212001698,-16.713589,7.664973,3
67,93,0.0023,-0.0003,100.0,0.4216867469879446,0.472204054937869,0.3524645509790716,1.0,0.6086956521739069,0.2121212121210192,0.1802476891321873,0.3035714285714306,0.5906183368870046,0.25,0.2257714934461745,0.2527895344363173,0.3333333333333357,0.4108527131782935,0.5586854460093917,4,2,-0.1678579445451615,0.0174745855472693,-10.656217,8.028647,3
67,94,0.0009,0.0004,100.0,0.3343373493976003,0.3169827774144309,0.3806549628629305,1.0,0.5491143317230183,0.1818181818180164,0.1916449789105314,0.2678571428571423,0.7654584221748308,0.2352941176468448,0.236247290742078,0.2993459022701046,0.4166666666666714,0.5891472868217029,0.7003590168461713,1,2,-0.3436766067087869,0.0318476766049547,-44.875114,12.081167,4
67,95,-0.0,0.0002,100.0,0.3042168674698757,0.490298670154786,0.3887575962187704,1.0,0.6634460547504091,0.2121212121210192,0.1978372072152936,0.3928571428571423,0.6247334754797436,0.294117647058556,0.2458974094333754,0.5809926894959574,0.1666666666666714,0.6201550387596875,0.6239988953327824,4,1,-0.1942893087653819,0.0169432261924905,-17.435335,-38.327744,3
67,96,0.0007,-0.0004,100.0,0.3734939759036138,0.2596468279921566,0.2984469952734656,1.0,0.5748792270531311,0.2424242424240219,0.2215740823835617,0.4047619047619051,0.6801705756929692,0.2205882352941444,0.2517287645783881,0.4086186994998115,0.3333333333333357,0.5813953488372086,0.7739574703120695,4,2,-0.2992622883129529,0.0224536118598939,-39.95891,-24.087263,3
67,97,-0.0027,-0.0004,100.0,0.3855421686747036,0.4543274471332097,0.337103308575287,1.0,0.6553945249597319,0.2424242424240219,0.1906129408597294,0.3869047619047627,0.7675906183368824,0.3088235294117112,0.2580245639384841,0.3251250480954226,0.3333333333333357,0.651162790697672,0.6594863297431672,4,1,-0.2888853652828044,0.027015687197083,-33.821568,22.246336,3
67,98,-0.001,-0.0001,100.0,0.3493975903614341,0.4137780684543273,0.4199864956110737,1.0,0.5861513687600706,0.2727272727270247,0.2077986179664392,0.2380952380952372,0.7803837953091772,0.2647058823527004,0.2451749406543513,0.3585994613312877,0.4166666666666714,0.7751937984496102,0.6271748135874091,1,2,-0.3150195879038884,0.0354908796698625,-53.009758,31.420088,4
67,99,-0.0005,-0.0,100.0,0.2018072289156691,0.431436668846743,0.4220121539500354,1.0,0.5958132045088433,0.2424242424240219,0.1826707349905802,0.2380952380952372,0.5373134328358304,0.2647058823527004,0.2541025905666245,0.5248172373989988,0.4166666666666714,0.5736434108527142,0.5680751173708884,4,1,-0.1577982139047921,0.0218347398173551,-32.94192,2.365804,3
67,100,-0.0023,0.0,100.0,0.4186746987951721,0.3468497928929608,0.3683322079675868,1.0,0.7246376811594217,0.2272727272729753,0.211388315534414,0.3035714285714306,0.6823027718550065,0.2794117647058556,0.2388791412942481,0.5448249326664083,0.3333333333333357,0.5968992248061973,0.6483015741507856,4,2,-0.2418025326141961,0.036282125354455,-35.50754,14.243559,3
67,101,0.0013,-0.0004,100.0,0.3765060240963862,0.3743187268367194,0.4270762997974344,1.0,0.6231884057971087,0.2878787878789808,0.2007538364892767,0.3214285714285729,0.5756929637526582,0.2352941176468448,0.256373206729279,0.3101192766448619,0.3333333333333357,0.6046511627906987,0.8394090030378294,4,2,-0.28028443956542,0.0025800976015907,-39.13532,-12.399203,3
67,102,0.0022,0.0005,100.0,0.3373493975903727,0.568563331153257,0.4341661039837952,1.0,0.5571658615136812,0.2272727272729753,0.2057345418648495,0.2976190476190474,0.6076759061833599,0.2352941176468448,0.24357518835793,0.3201231242785667,0.5,0.5968992248061973,0.5799502899751445,4,1,-0.1300526733571849,0.0668477508448561,-6.763619,5.3514533,3
67,103,-0.001,-0.0004,100.0,0.322289156626482,0.3139306736429077,0.4127278865631325,1.0,0.5797101449275459,0.1818181818180164,0.2156062101767943,0.2916666666666678,0.6545842217483937,0.2647058823527004,0.2297450717308322,0.4736437091188961,0.4166666666666714,0.6124031007751931,0.5776028721347686,4,2,-0.2111148135196933,0.0372168754378069,-26.166237,6.6978188,3
67,104,-0.001,-0.0002,100.0,0.3042168674698757,0.373882712012211,0.3249493585415273,1.0,0.5780998389694076,0.2424242424240219,0.1736516198510287,0.3392857142857153,0.6311300639658839,0.2647058823527004,0.2288161833006512,0.4763370527125872,0.3333333333333357,0.6279069767441854,0.5527478597072601,4,2,-0.2117268954319012,-0.0112652782909233,-33.026188,-7.619752,3
67,105,0.0002,-0.0003,100.0,0.4759036144578203,0.4201002834096385,0.3686698176907477,1.0,0.6038647342995205,0.257575757575978,0.1982859194112904,0.3035714285714306,0.5863539445629158,0.2647058823527004,0.2466198782124067,0.3816852635629075,0.3333333333333357,0.6899224806201545,0.6362883181441603,4,1,-0.2054245966742954,0.0134429365250596,-19.43357,6.2998977,3
67,106,-0.0018,0.0004,100.0,0.397590361445765,0.337693481578377,0.4466576637407158,1.0,0.6360708534621438,0.2121212121210192,0.1783630979089991,0.3273809523809525,0.6545842217483937,0.2794117647058556,0.2197337186500192,0.290881108118505,0.3333333333333357,0.6821705426356601,0.5289975144987551,4,2,-0.2493103457161882,-0.0090513880196941,-39.05506,-0.16472109,3
67,107,0.0003,-0.0004,100.0,0.3433734939759176,0.2919119250054578,0.3722147197839298,1.0,0.5442834138486319,0.2272727272729753,0.1876963115857464,0.3869047619047627,0.5074626865671803,0.2794117647058556,0.2194240891732874,0.4005386687187382,0.5,0.6201550387596875,0.5618613642640184,4,1,-0.1174831118268968,-0.016254931579641,-13.420013,-13.421536,3
67,108,0.0014,-0.0003,100.0,0.3674698795180688,0.4480052321778984,0.4169480081026329,1.0,0.6344605475040197,0.1363636363630576,0.187651440366146,0.375,0.7334754797441434,0.3235294117644116,0.2320156878934867,0.4971142747210493,0.5,0.480620155038757,0.6128141397404008,4,1,-0.1234824426618859,0.0608486129820346,-13.711807,20.055758,3
67,109,-0.0008,-0.0003,100.0,0.388554216867476,0.5020710704163989,0.5217758271438235,1.0,0.6054750402576445,0.257575757575978,0.226509916539527,0.3452380952380949,0.6268656716417951,0.25,0.2495613582413085,0.4332435552135436,0.25,0.6201550387596875,0.4536039768019861,4,1,-0.0921455487270981,0.0530261419388571,-16.573666,-36.93768,3
67,110,0.0013,0.0003,100.0,0.3945783132529925,0.4543274471332097,0.4662390276839971,1.0,0.5877616747181946,0.2424242424240219,0.2042089203984574,0.3571428571428612,0.784648187633266,0.2058823529409892,0.2488388894622772,0.3863024240092372,0.3333333333333357,0.4961240310077528,0.5847832090582656,4,2,-0.1768606486068878,0.0666217006069623,-15.8077345,12.5137825,3
67,111,-0.0045,-0.0003,100.0,0.3644578313252964,0.3662524525833888,0.3362592842673884,1.0,0.6022544283413964,0.2272727272729753,0.2052858296688455,0.2976190476190474,0.6780383795309177,0.1911764705882888,0.238156672515224,0.3782223932281638,0.4166666666666714,0.5658914728682127,0.6137807235570278,4,1,-0.2555480526295095,0.0498944454378456,-28.973864,15.430512,3
67,112,0.0019,0.0,100.0,0.3765060240963862,0.391977327229128,0.3828494260634727,1.0,0.5797101449275459,0.3636363636360329,0.2036255945436593,0.3869047619047627,0.6119402985074487,0.3382352941175668,0.2108576736505298,0.3843786071565986,0.4166666666666714,0.5038759689922472,0.6529964098315375,4,1,-0.1039266365184438,-0.0435866773017976,-9.674754,-27.28907,3
67,113,-0.0031,0.0004,100.0,0.3253012048192545,0.4831044255504721,0.3923024983119525,1.0,0.6473429951690832,0.257575757575978,0.2026384277124648,0.3392857142857153,0.5714285714285694,0.3823529411761228,0.2324801321085772,0.3081954597922305,0.3333333333333357,0.5116279069767415,0.5519193592930165,4,1,-0.1437415898105247,-0.0112985395081633,-10.493508,6.813573,3
67,114,-0.0008,0.0,100.0,0.2831325301204686,0.3810769566165248,0.3138082376772431,1.0,0.7133655394524965,0.2424242424240219,0.1908821681773318,0.3333333333333321,0.6140724946695144,0.25,0.2516255547528132,0.3801462100808024,0.3333333333333357,0.5891472868217029,0.5793979563656464,4,2,-0.2831553244309964,0.0218004351506187,-38.989754,-3.6028836,3
67,115,-0.0003,0.0001,100.0,0.4186746987951721,0.3671244822323984,0.3710330857528703,1.0,0.528180354267306,0.3030303030300274,0.2244009692183439,0.2857142857142847,0.7334754797441434,0.2794117647058556,0.2393951904221296,0.402847248941903,0.5,0.5426356589147296,0.7011875172604292,4,2,-0.18498040163317,0.0320058410538527,-19.237057,-9.297009,3
67,116,-0.0015,0.0002,100.0,0.319277108433738,0.3863091345105758,0.3982106684672502,1.0,0.6167471819645698,0.2727272727270247,0.1774656735170126,0.3809523809523831,0.6588486140724825,0.294117647058556,0.2351119826607473,0.3797614467102761,0.4166666666666714,0.6124031007751931,0.523750345208505,4,1,-0.1686661469234409,-0.0035185944903492,-15.725285,-2.0805342,3
67,117,0.002,-0.0002,100.0,0.2319277108433652,0.2912579027686988,0.3681634031060099,1.0,0.5942028985507193,0.3484848484849863,0.1811451135241881,0.375,0.684434968017058,0.3088235294117112,0.2484260501599777,0.2558676414005418,0.3333333333333357,0.4883720930232549,0.6605909969621635,4,2,-0.2746496965754031,-0.0474376909600812,-38.990833,-30.40713,3
67,118,0.001,0.0,100.0,0.3524096385542066,0.2934379768912194,0.4329844699527356,1.0,0.590982286634457,0.2272727272729753,0.184510454994168,0.3095238095238102,0.6162046908315659,0.2352941176468448,0.24532975539271,0.373220469411315,0.5,0.6434108527131777,0.5338304335818833,4,2,-0.1874270440981983,0.0264345748463104,-24.784046,4.6457834,3
67,119,0.0003,0.0002,100.0,0.4909638554216826,0.3387835186396373,0.428257933828494,1.0,0.5668276972624824,0.1818181818180164,0.1848245535313637,0.3511904761904745,0.6652452025586229,0.3676470588234224,0.2653008566415522,0.4682570219315138,0.4166666666666714,0.4728682170542626,0.64374482187241,4,1,-0.0907662001173219,0.025815370927703,3.4562225,9.66479,3
67,120,-0.0018,-0.0002,100.0,0.3614457831325239,0.550468715936347,0.4547602970965556,1.0,0.5652173913043441,0.2272727272729753,0.1995871847796806,0.3452380952380949,0.6886993603411469,0.2647058823527004,0.2436783981835049,0.5328972681800721,0.4166666666666714,0.6279069767441854,0.6411212372272814,4,1,-0.1133590465665744,0.0573666496693982,-4.8763375,23.112806,3
67,121,-0.0009,-0.0004,100.0,0.3433734939759176,0.3553520819707856,0.3769412559081679,1.0,0.592592592592581,0.1969696969699725,0.197882078434894,0.3571428571428612,0.6268656716417951,0.294117647058556,0.231757663329553,0.608695652173914,0.4166666666666714,0.4573643410852668,0.6295222314277851,4,1,-0.1020913436582798,0.0266475566324287,-5.4151235,13.432572,3
67,122,-0.0018,-0.0002,100.0,0.4367469879518069,0.4209723130586482,0.4377110060769773,1.0,0.5587761674718337,0.257575757575978,0.2139011038320006,0.2976190476190474,0.6076759061833599,0.2058823529409892,0.2437300030962959,0.4151596767987726,0.5,0.5968992248061973,0.5476387738193864,4,1,-0.0977684858736561,0.0622816664647402,-3.8129723,3.6749663,3
67,123,-0.0036,0.0004,100.0,0.3945783132529925,0.5389143230869848,0.4004051316677923,1.0,0.6763285024154584,0.1818181818180164,0.178811810104996,0.3154761904761933,0.6460554371002161,0.2647058823527004,0.2401692641139448,0.3636013851481365,0.4166666666666714,0.5348837209302282,0.5571665285832594,4,1,-0.1632674120192938,0.0579746630476023,-9.974377,21.121637,3
67,124,-0.0023,0.0002,100.0,0.355421686746979,0.474166121648139,0.3752532072923706,1.0,0.5539452495974189,0.2121212121210192,0.1806515301085909,0.4642857142857153,0.6439232409381788,0.25,0.2492001238517858,0.4263178145440562,0.6666666666666714,0.6124031007751931,0.6391880695940344,4,1,-0.0720522396373222,0.0622299830370639,8.964243,22.994999,3
67,125,-0.001,0.0,100.0,0.4457831325301242,0.2315238718116461,0.285955435516545,1.0,0.5797101449275459,0.2727272727270247,0.1828950910885751,0.4107142857142847,0.6268656716417951,0.2794117647058556,0.2268551966147143,0.3647556752597225,0.3333333333333357,0.6666666666666643,0.4817729908864905,4,1,-0.203928231607194,-0.035285272436017,-22.517384,-18.973078,3
67,126,-0.0009,-0.0004,100.0,0.3644578313252964,0.4506213211249203,0.438555030384876,1.0,0.5780998389694076,0.2121212121210192,0.1921834335457219,0.2678571428571423,0.4797441364605674,0.2794117647058556,0.2471875322530721,0.3897652943439809,0.4166666666666714,0.4728682170542626,0.7361226180613087,4,1,-0.129684179121738,0.0191576260626721,-12.294027,-9.383886,3
67,127,-0.0015,-0.0001,100.0,0.430722891566262,0.5090473076084621,0.4184672518568533,1.0,0.6714975845410578,0.2272727272729753,0.1920936911065283,0.3690476190476204,0.6289978678038324,0.3088235294117112,0.2526060480957781,0.4959599846094633,0.4166666666666714,0.5658914728682127,0.5385252692626352,4,1,-0.0717202500115873,0.0512647782993345,-7.9012184,21.868076,3
67,128,-0.003,0.0002,100.0,0.5150602409638338,0.4434270765206065,0.4736664415935152,1.0,0.6682769726247955,0.257575757575978,0.2223368931167613,0.3035714285714306,0.579957356076747,0.2794117647058556,0.2221591495510324,0.4651789149672964,0.25,0.4883720930232549,0.4884009942004965,4,1,-0.0620521259317665,0.0276873003173227,0.020802232,15.058981,3
67,129,-0.0016,0.0002,100.0,0.5120481927710614,0.3636363636363668,0.4275827143821722,1.0,0.5861513687600706,0.257575757575978,0.1946064794041149,0.4464285714285729,0.6652452025586229,0.3676470588234224,0.2315512436784033,0.4090034628703378,0.5,0.4263565891472822,0.5856117094725235,4,1,-0.0022258452570083,0.0067875561914907,12.362872,6.7789183,3
67,130,-0.0024,-0.0004,100.0,0.3825301204819311,0.3747547416612207,0.3560094530722466,1.0,0.5748792270531311,0.2424242424240219,0.1942475096473117,0.4107142857142847,0.5351812366737789,0.3382352941175668,0.2370213644338932,0.4086186994998115,0.3333333333333357,0.5271317829457338,0.6953880143606739,4,1,-0.137062957188065,-0.0252703094931026,-21.980135,-29.542143,3
67,131,0.0017,0.0003,100.0,0.3373493975903727,0.3911052975801183,0.4193112761647519,1.0,0.6328502415458956,0.1969696969699725,0.2427084268150423,0.3035714285714306,0.6567164179104452,0.2794117647058556,0.2311384043760966,0.500577145055793,0.5,0.651162790697672,0.6567246616956623,4,1,-0.1963581138544435,0.0671238695796089,-25.149775,6.089483,3
67,132,-0.0004,0.0005,100.0,0.3674698795180688,0.3573141486810627,0.3742403781228915,1.0,0.5974235104669816,0.2878787878789808,0.1884142510993456,0.4404761904761933,0.5309168443496617,0.3529411764702672,0.2150376715863302,0.51212004617161,0.4166666666666714,0.5038759689922472,0.5150510908588757,4,1,-0.0115436144120535,-0.0364741366516467,8.619832,-29.20808,3
67,133,-0.0016,-0.0002,100.0,0.4819277108433653,0.5147155003270143,0.5243079000675195,1.0,0.5877616747181946,0.2121212121210192,0.1928565018397137,0.4285714285714306,0.6268656716417951,0.2794117647058556,0.2420270409742997,0.4540207772220128,0.5,0.4883720930232549,0.5352112676056322,0,1,0.0470633982150647,0.0642344953675198,6.1142173,5.0610523,2
67,134,-0.0017,0.0005,100.0,0.3795180722891587,0.219315456725532,0.4387238352464564,1.0,0.5507246376811565,0.2272727272729753,0.2097280804092207,0.2797619047619051,0.5884861407249531,0.3088235294117112,0.2558055526886136,0.3609080415544454,0.3333333333333357,0.6124031007751931,0.6473349903341585,4,2,-0.2368390467916577,-0.0071680946395721,-34.5091,-32.625996,3
67,135,0.0009,0.0001,100.0,0.4487951807228967,0.2973621103117523,0.4412559081701559,1.0,0.5829307568438082,0.2424242424240219,0.2298303867899136,0.4404761904761933,0.5565031982942372,0.2352941176468448,0.2324801321085772,0.4186225471335163,0.4166666666666714,0.5348837209302282,0.6882076774371768,4,1,-0.1039614633596003,0.0258011096550016,0.5779129,10.077263,3
67,136,0.0012,-0.0004,100.0,0.3132530120481931,0.4844124700239831,0.348750844024309,1.0,0.6312399355877574,0.1818181818180164,0.2038948218612617,0.3809523809523831,0.5906183368870046,0.2794117647058556,0.217979151615232,0.3905348210850334,0.3333333333333357,0.6124031007751931,0.6658381662524135,4,1,-0.2249998996850269,0.017622095723675,-26.788326,-5.5171285,3
67,137,-0.004,0.0001,100.0,0.3765060240963862,0.392631349465887,0.2977717758271438,1.0,0.6054750402576445,0.257575757575978,0.1766579915642125,0.3035714285714306,0.6588486140724825,0.2352941176468448,0.2090515017029588,0.4124663332050815,0.5,0.5891472868217029,0.6237227285280298,4,2,-0.2171707884652706,0.0066530541814751,-28.030073,14.041764,3
67,138,0.0018,0.0005,100.0,0.5813253012048278,0.4569435360802316,0.3852126941255882,1.0,0.628019323671495,0.2272727272729753,0.1882796374405515,0.3630952380952408,0.6652452025586229,0.2647058823527004,0.2302095159459156,0.4978838014621018,0.4166666666666714,0.4341085271317837,0.6239988953327824,4,1,-0.0511816294352173,0.0456564182116249,3.2406902,16.14189,3
67,139,-0.0039,0.0003,100.0,0.2499999999999715,0.2247656420318335,0.4427751519243763,1.0,0.5974235104669816,0.1666666666669698,0.2063178677196404,0.3869047619047627,0.5330490405117416,0.2205882352941444,0.2368665496955344,0.3543670642554843,0.4166666666666714,0.6124031007751931,0.7230046948356801,4,2,-0.266740548458621,0.0126236825250397,-50.744312,-34.7221,3
67,140,0.0011,0.0002,100.0,0.2228915662650763,0.4977109221713576,0.4387238352464564,1.0,0.5652173913043441,0.2272727272729753,0.2199138472583683,0.2857142857142847,0.6481876332622676,0.2794117647058556,0.2361956858292941,0.377068103116585,0.4166666666666714,0.5658914728682127,0.4277823805578578,4,1,-0.1390077254057685,0.0521858524202237,-7.8023057,7.682333,3
67,141,0.0019,0.0,100.0,0.3855421686747036,0.2426422498364999,0.4805874409182991,1.0,0.6199677938808463,0.3484848484849863,0.2058242843040503,0.2976190476190474,0.6332622601279212,0.2352941176468448,0.2210238414697087,0.5071181223547541,0.4166666666666714,0.4031007751937956,0.544600938967136,4,1,-0.0837996916489769,-0.0027857792472324,1.1197326,17.971663,3
67,142,0.0043,0.0,100.0,0.4849397590361661,0.294310006540222,0.4360229574611729,1.0,0.5684380032206064,0.2727272727270247,0.1855873642645633,0.3511904761904745,0.5607675906183403,0.2794117647058556,0.2702033233563838,0.3385917660638711,0.4166666666666714,0.4263565891472822,0.6756420878210463,4,1,-0.0992586367842066,0.0074939000682663,-9.948544,10.870833,3
67,143,-0.0004,0.0005,100.0,0.2801204819276961,0.3095705253978664,0.3944969615124911,1.0,0.681159420289859,0.2121212121210192,0.2129139370008061,0.3690476190476204,0.6524520255863564,0.2352941176468448,0.2203013726906775,0.555983070411699,0.3333333333333357,0.5193798449612395,0.5085611709472531,4,1,-0.1827689404168621,0.0324553009696403,-6.992394,18.785593,3
67,144,-0.0015,-0.0004,100.0,0.3253012048192545,0.3985175495966899,0.325455773126265,1.0,0.6215780998389704,0.2878787878789808,0.2169972179843853,0.3154761904761933,0.5394456289978677,0.2647058823527004,0.2464650634740408,0.4290111581377474,0.3333333333333357,0.5581395348837184,0.5374206020436318,4,1,-0.1655524604936657,0.0145725864706481,-19.626354,3.1436212,3
67,145,-0.0011,0.0004,100.0,0.2560240963855165,0.4578155657292342,0.3892640108035117,1.0,0.6553945249597319,0.1969696969699725,0.1924526608633243,0.4285714285714306,0.5565031982942372,0.3529411764702672,0.2236040871090949,0.3301269719122786,0.5,0.5581395348837184,0.6768848384424189,4,1,-0.1611465024606223,0.0027746059249258,-21.380451,-3.1844544,3
