unit,time,op_setting_1,op_setting_2,op_setting_3,sensor_2,sensor_3,sensor_4,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21,kmeans_cluster,agglo_cluster,kmeans_stage,agglo_stage,pca_1,pca_2,tsne_1,tsne_2
56,54,0.0006,0.0003,100.0,0.4707259953161724,0.546290859267959,0.5809672386895457,1.0,0.1848659003831443,0.72352941176473,0.1197485788233052,0.3333333333333357,0.5257142857142867,0.1737137035150269,0.7261904761905953,0.1855189395923915,0.6962819893771126,0.3636363636363668,0.4226190476190474,0.3261898135263017,1,4,Stage 1,Stage 4,-0.08542005823225729,0.2965774710931752,-34.25055,48.07128
56,55,-0.007,-0.0,100.0,0.5175644028102795,0.4995106674495986,0.4480499219968799,1.0,0.1580459770114934,0.7294117647056737,0.1636086333595159,0.3333333333333357,0.4400000000000013,0.1701477330616398,0.6964285714286689,0.167915335044789,0.6772090777402227,0.4545454545454532,0.4166666666666607,0.4560719918359801,1,4,Stage 1,Stage 4,-0.0993566353315587,0.2065900953448282,-22.911083,46.1658
56,56,-0.0018,-0.0005,100.0,0.4426229508196684,0.5825014679976519,0.553042121684868,1.0,0.1546934865900411,0.7294117647056737,0.156583629893241,0.3333333333333357,0.4628571428571462,0.1523178807947012,0.7083333333332575,0.1634096505474858,0.6586190246257857,0.4545454545454532,0.3095238095238066,0.4029130717135167,1,4,Stage 1,Stage 4,-0.10280027895198707,0.3058213823865936,-17.965647,57.377953
56,57,-0.0031,-0.0,100.0,0.4519906323184841,0.6054022313564289,0.4502340093603756,1.0,0.1604406130268216,0.6882352941177032,0.1682303461662826,0.3333333333333357,0.3657142857142865,0.1808456444218045,0.6904761904763745,0.1497354220149844,0.6487204249155027,0.4545454545454532,0.3511904761904709,0.318211336858706,1,4,Stage 1,Stage 4,-0.15269559669143828,0.23766967961155572,-18.114252,45.177647
56,58,0.0003,-0.0002,100.0,0.456674473067892,0.627520062634563,0.5174726989079552,1.0,0.1863026819923376,0.694117647058647,0.177473771779816,0.3333333333333357,0.5314285714285738,0.1874681609780957,0.6785714285715585,0.1859904647142016,0.6096088845968133,0.6363636363636402,0.3154761904761898,0.3627423694220262,1,4,Stage 1,Stage 4,-0.003054642848480782,0.36843854457222713,9.85131,66.72168
56,59,-0.0002,-0.0001,100.0,0.4964871194379441,0.4957917400665508,0.5971918876755034,1.0,0.1949233716475085,0.694117647058647,0.1646254101770097,0.3333333333333357,0.5257142857142867,0.1823739174732566,0.7023809523811906,0.1619950751820624,0.7387735393529731,0.4545454545454532,0.4166666666666607,0.4366824380740333,1,4,Stage 1,Stage 4,-0.05011554140883612,0.3005240904333015,-23.152288,63.136013
56,60,-0.001,0.0003,100.0,0.4309133489461203,0.4443139557643398,0.4673946957878314,1.0,0.1896551724137936,0.7058823529409892,0.1522392198548772,0.3333333333333357,0.5885714285714307,0.1665817626082493,0.7023809523811906,0.1788128045266361,0.6866248189280526,0.4545454545454532,0.3571428571428576,0.3808331014008743,1,4,Stage 1,Stage 4,-0.10165108313854243,0.27318241678511024,-26.713425,53.99911
56,61,0.0001,0.0002,100.0,0.407494145199081,0.5204541006067736,0.5719188767550705,1.0,0.1977969348659023,0.7352941176470722,0.181078707769096,0.3333333333333357,0.3657142857142865,0.1793173713703488,0.6904761904763745,0.1666579347199643,0.6656204732013542,0.5454545454545467,0.452380952380949,0.4299100102050275,1,4,Stage 1,Stage 4,-0.05231334898970186,0.20950061913831075,11.499559,43.532425
56,62,0.0008,0.0003,100.0,0.4192037470726006,0.4703464474456851,0.5099843993759734,1.0,0.1882183908045966,0.7058823529409892,0.1502981004760357,0.3333333333333357,0.4685714285714297,0.1884870096790649,0.7202380952380736,0.1630429087860818,0.6214389183969118,0.4545454545454532,0.3749999999999964,0.3876055292698801,1,4,Stage 1,Stage 4,-0.093088668796933,0.21206593116216177,-13.728592,42.51586
56,63,-0.0004,0.0,100.0,0.484777517564396,0.5979643765903297,0.5731669266770645,1.0,0.1704980842911858,0.7176470588233315,0.1466469473586826,0.3333333333333357,0.4628571428571462,0.1818644931227737,0.6964285714286689,0.1583800492481728,0.7056977305649461,0.5454545454545467,0.4345238095238066,0.3657111049262482,1,4,Stage 1,Stage 4,-0.04289849527192713,0.33019869259604007,5.2646513,64.50324
56,64,-0.0014,-0.0004,100.0,0.4215456674473046,0.6061851634370719,0.3954758190327609,1.0,0.1661877394636022,0.7352941176470722,0.1658732726348404,0.3333333333333357,0.5428571428571445,0.1681100356597085,0.7261904761905953,0.1680201184051952,0.6849348140994671,0.4545454545454532,0.3928571428571388,0.2790611373967913,1,4,Stage 1,Stage 4,-0.1084413142565408,0.29714988314154755,-18.540215,51.046467
56,65,-0.0005,0.0001,100.0,0.4519906323184841,0.3213936191035458,0.476755070202806,1.0,0.1886973180076587,0.694117647058647,0.1722050191801045,0.3333333333333357,0.5371428571428609,0.1742231278655133,0.6845238095238528,0.1752501702729603,0.6619990342829567,0.4545454545454532,0.452380952380949,0.3948418220614194,1,4,Stage 1,Stage 4,-0.107168054631408,0.18325898713990685,-16.880878,36.222977
56,66,0.0043,0.0001,100.0,0.3044496487119374,0.5053826580544118,0.4087363494539779,1.0,0.1546934865900411,0.7000000000000455,0.1678606091417407,0.3333333333333357,0.480000000000004,0.1772796739684139,0.6845238095238528,0.1780793210038211,0.6448575567358787,0.6363636363636402,0.3749999999999964,0.3084701734854853,1,4,Stage 1,Stage 4,-0.11693421847990604,0.2563579892482938,8.339466,41.984592
56,67,-0.0017,0.0002,100.0,0.2482435597189578,0.5380700724212168,0.4822152886115454,1.0,0.1810344827586192,0.694117647058647,0.1503905347321747,0.3333333333333357,0.4400000000000013,0.18593988792664,0.7202380952380736,0.2017603604547559,0.7155963302752291,0.3636363636363668,0.3928571428571388,0.3735968086093351,1,4,Stage 1,Stage 4,-0.16518885936163685,0.164868917819884,-33.3346,34.940063
56,68,-0.0017,-0.0005,100.0,0.4707259953161724,0.5635153650420825,0.550702028081119,1.0,0.1795977011494258,0.7117647058823877,0.1427184914729409,0.3333333333333357,0.6457142857142877,0.1844116148751915,0.7321428571428896,0.1711636192172676,0.772573635924676,0.5454545454545467,0.4107142857142811,0.3962334168290233,1,4,Stage 1,Stage 4,-0.006421785527989998,0.40132168713740657,0.32256332,70.741776
56,69,-0.0006,-0.0004,100.0,0.3466042154566935,0.5298492855744747,0.5177847113884546,1.0,0.1843869731800786,0.72352941176473,0.1616675139806744,0.3333333333333357,0.5657142857142894,0.1299032093734098,0.7023809523811906,0.1649814009535219,0.7225977788507976,0.4545454545454532,0.3988095238095219,0.3936357732628295,1,4,Stage 1,Stage 4,-0.10173822555090006,0.28506176144678375,-8.404679,49.821083
56,70,0.0047,0.0003,100.0,0.4051522248243486,0.4041886866314357,0.4741029641185648,1.0,0.1685823754789268,0.72352941176473,0.1548273790266634,0.3333333333333357,0.4171428571428599,0.1879775853285785,0.7261904761905953,0.1734688531461188,0.6772090777402227,0.3636363636363668,0.303571428571427,0.4603395491232973,1,2,Stage 1,Stage 2,-0.17234025739913394,0.15744381321004852,-35.450188,26.703386
56,71,0.0011,-0.0003,100.0,0.4637002341920322,0.5809356038363696,0.565522620904833,1.0,0.161877394636015,0.7000000000000455,0.1597726117298989,0.3333333333333357,0.5314285714285738,0.1864493122771229,0.7023809523811906,0.1393094776549475,0.6897633993240007,0.4545454545454532,0.3988095238095219,0.4033769366360538,1,4,Stage 1,Stage 4,-0.057233038939580094,0.309731698943575,-19.37893,60.868687
56,72,0.002,-0.0001,100.0,0.4613583138172998,0.653161088275592,0.4010920436817464,1.0,0.1906130268199248,0.7176470588233315,0.160096131626382,0.3333333333333357,0.5600000000000023,0.1645440652063179,0.7083333333332575,0.1754597369937656,0.5934331240946413,0.5454545454545467,0.4107142857142811,0.3030893403840835,1,4,Stage 1,Stage 4,-0.028474602546826766,0.304278301360148,9.860338,61.61003
56,73,-0.0017,-0.0004,100.0,0.5058548009367598,0.4200430612644368,0.4847113884555405,1.0,0.1757662835249043,0.7294117647056737,0.1505291861163726,0.3333333333333357,0.4857142857142875,0.18593988792664,0.7023809523811906,0.172578194582698,0.7095605987445701,0.4545454545454532,0.3749999999999964,0.3627423694220262,1,4,Stage 1,Stage 4,-0.12117698725217263,0.26264194912173766,-25.465723,51.59287
56,74,0.0026,-0.0001,100.0,0.1288056206088867,0.665100802505382,0.5340093603744123,1.0,0.185823754789272,0.7352941176470722,0.1575079724545887,0.3333333333333357,0.4742857142857168,0.1808456444218045,0.7142857142857792,0.1895007072876779,0.7300820859488191,0.3636363636363668,0.3214285714285694,0.407366174969848,1,4,Stage 1,Stage 4,-0.14055880160156908,0.21768543587329192,-19.768343,30.534454
56,75,0.001,0.0005,100.0,0.4355971896955566,0.6750831865335662,0.4730109204368169,1.0,0.1781609195402325,0.6882352941177032,0.1757175209132526,0.3333333333333357,0.4857142857142875,0.1747325522159997,0.6726190476190368,0.1932205165819667,0.6595847416706917,0.4545454545454532,0.2916666666666607,0.41154095927266,1,4,Stage 1,Stage 4,-0.0858901844839648,0.2960250464181058,-13.736428,53.84067
56,76,0.001,-0.0005,100.0,0.4426229508196684,0.419064396163634,0.5316692667706704,1.0,0.1561302681992344,0.741176470588016,0.1734990987660012,0.3333333333333357,0.4857142857142875,0.1895058583800306,0.7142857142857792,0.1761932205165806,0.7252535007242891,0.3636363636363668,0.3095238095238066,0.3753594953149672,1,4,Stage 1,Stage 4,-0.15811759112242507,0.2636917845005511,-39.49755,42.545372
56,77,-0.0026,0.0004,100.0,0.5058548009367598,0.5772166764533182,0.597347893915753,1.0,0.137931034482758,0.6882352941177032,0.1251559828072217,0.3333333333333357,0.4000000000000021,0.176770249617931,0.6964285714286689,0.1728925446639024,0.6055045871559628,0.3636363636363668,0.4226190476190474,0.3287874570924955,1,4,Stage 1,Stage 4,-0.11655129495200334,0.24335601629936454,-29.1641,45.503933
56,78,-0.0018,0.0001,100.0,0.4145199063231928,0.5384615384615365,0.5383775351014037,1.0,0.1733716475095796,0.7352941176470722,0.1495586264269519,0.3333333333333357,0.5428571428571445,0.1772796739684139,0.7083333333332575,0.1529313145072492,0.6475132786093667,0.4545454545454532,0.2857142857142811,0.2494665553390866,1,4,Stage 1,Stage 4,-0.11690873667431667,0.35715919912674576,-29.099546,54.3238
56,79,0.0002,-0.0003,100.0,0.3957845433255045,0.4993149344294387,0.5639625585023396,1.0,0.1901340996168592,0.72352941176473,0.1379581272819692,0.3333333333333357,0.5485714285714316,0.1721854304635748,0.7142857142857792,0.1565987321213313,0.6781747947851287,0.6363636363636402,0.3452380952380913,0.3946562760924017,1,4,Stage 1,Stage 4,-0.03108626469209108,0.3516521886812036,4.1321445,56.74619
56,80,0.0018,0.0003,100.0,0.456674473067892,0.6856527696222336,0.3870514820592809,1.0,0.1709770114942514,0.72352941176473,0.1478485926884474,0.3333333333333357,0.4857142857142875,0.195618950585839,0.6964285714286689,0.1529313145072492,0.7040077257363606,0.4545454545454532,0.3333333333333286,0.3521662491882367,1,4,Stage 1,Stage 4,-0.10805206477223961,0.29371547593356384,-16.368284,50.41438
56,81,-0.0013,-0.0,100.0,0.4332552693208527,0.5171266392640455,0.4126365054602168,1.0,0.1518199233716473,0.7176470588233315,0.145722604797335,0.3333333333333357,0.4742857142857168,0.1665817626082493,0.7023809523811906,0.1495782469743716,0.6796233703524841,0.4545454545454532,0.2916666666666607,0.4167362464050477,1,4,Stage 1,Stage 4,-0.15632635161539965,0.24548195843016174,-17.949703,47.760494
56,82,0.0052,-0.0004,100.0,0.498829039812648,0.5087101193971435,0.3725429017160699,1.0,0.187739463601531,0.7058823529409892,0.1713731108748888,0.3333333333333357,0.5200000000000031,0.1879775853285785,0.7142857142857792,0.1624142086236659,0.6646547561564446,0.4545454545454532,0.3690476190476168,0.2973374153446535,1,4,Stage 1,Stage 4,-0.11771767332408589,0.260336702659673,-22.665638,51.055164
56,83,-0.001,-0.0003,100.0,0.4145199063231928,0.6457232335094929,0.4416536661466423,1.0,0.1661877394636022,0.6882352941177032,0.1609742570596637,0.3333333333333357,0.5028571428571453,0.1589403973509924,0.7023809523811906,0.1794938963692516,0.6460647030420077,0.5454545454545467,0.452380952380949,0.4005937471008458,1,4,Stage 1,Stage 4,-0.045065666281295824,0.25814263760947853,12.447866,49.287807
56,84,0.0039,0.0001,100.0,0.4683840749414401,0.4480328831473876,0.4452418096723853,1.0,0.172892720306514,0.7176470588233315,0.1668438323242611,0.3333333333333357,0.571428571428573,0.176770249617931,0.7321428571428896,0.1570702572431486,0.6081603090294578,0.4545454545454532,0.3690476190476168,0.3025327024770377,1,4,Stage 1,Stage 4,-0.09577736624136035,0.26935770115448754,-26.091843,54.830505
56,85,-0.001,0.0005,100.0,0.4004683840749123,0.4893325504012509,0.501560062402497,1.0,0.1743295019157074,0.7176470588233315,0.2046494430836034,0.3333333333333357,0.4914285714285711,0.1681100356597085,0.6845238095238528,0.1613139833394399,0.7040077257363606,0.5454545454545467,0.3749999999999964,0.3010483347249284,1,4,Stage 1,Stage 4,-0.10991615884294004,0.3104650404838154,5.6638346,50.83937
56,86,-0.0019,-0.0004,100.0,0.5386416861826717,0.410647876296732,0.564274570982839,1.0,0.1815134099616848,0.72352941176473,0.174146138558946,0.3333333333333357,0.6057142857142885,0.1665817626082493,0.7440476190474783,0.1374233771676998,0.7194591984548531,0.6363636363636402,0.2380952380952372,0.3664532888023046,1,4,Stage 1,Stage 4,-0.04856623170592966,0.4577594783707619,6.176184,74.2619
56,87,-0.0005,-0.0001,100.0,0.5550351288056277,0.5605793697396777,0.5842433697347893,1.0,0.1542145593869754,0.7176470588233315,0.1695706428802523,0.3333333333333357,0.5600000000000023,0.1833927661742223,0.7023809523811906,0.1617331167810505,0.743360695316273,0.4545454545454532,0.3869047619047592,0.4265701827627808,1,4,Stage 1,Stage 4,-0.04058297238929409,0.36683504253431876,-18.691744,65.30793
56,88,0.0006,-0.0004,100.0,0.3934426229508005,0.6371109806224311,0.4687987519500751,1.0,0.1762452107279664,0.72352941176473,0.1288533530526407,0.3333333333333357,0.571428571428573,0.1518084564442183,0.7440476190474783,0.1745166867501382,0.7563978754225005,0.4545454545454532,0.3154761904761898,0.3868633453938237,1,4,Stage 1,Stage 4,-0.09979443732472348,0.3509347942429011,-15.423063,58.43531
56,89,0.0001,-0.0002,100.0,0.4754098360655803,0.6230182031708758,0.5609984399375954,1.0,0.1613984674329494,0.7352941176470722,0.1208115727688721,0.3333333333333357,0.4342857142857177,0.1996943453897124,0.7083333333332575,0.1540839314716819,0.7351521004345756,0.4545454545454532,0.3333333333333286,0.408757769737452,1,4,Stage 1,Stage 4,-0.09182223817273649,0.3201778002725155,-17.376715,57.6259
56,90,0.0007,-0.0001,100.0,0.4145199063231928,0.5805441377960463,0.5170046801872061,1.0,0.1815134099616848,0.7294117647056737,0.1459999075657378,0.3333333333333357,0.4285714285714306,0.1273560876209885,0.7142857142857792,0.1977262010792628,0.6487204249155027,0.5454545454545467,0.3511904761904709,0.297801280267187,1,4,Stage 1,Stage 4,-0.1062531759180474,0.31665222086324474,7.716248,58.98057
56,91,0.0025,0.0,100.0,0.576112412177963,0.6069680955177148,0.4765990639625563,1.0,0.1805555555555535,0.72352941176473,0.1542727734898576,0.3333333333333357,0.5428571428571445,0.14569536423841,0.7083333333332575,0.1646670508723176,0.7085948816996606,0.6363636363636402,0.3333333333333286,0.3787920957417192,1,4,Stage 1,Stage 4,-0.026583141280211553,0.42144414231852,9.383704,70.014206
56,92,-0.0048,-0.0003,100.0,0.6533957845433065,0.3552554315913099,0.4093603744149767,1.0,0.1570881226053622,0.7294117647056737,0.15251652262328,0.3333333333333357,0.5257142857142867,0.1737137035150269,0.6904761904763745,0.1181956305338687,0.6921776919362621,0.5454545454545467,0.4464285714285694,0.4834400222655155,1,4,Stage 1,Stage 4,-0.07008484542264948,0.2392707242185912,-5.3943324,55.16389
56,93,0.0007,0.0004,100.0,0.4496487119437802,0.5273047563123896,0.4689547581903248,1.0,0.1781609195402325,0.741176470588016,0.188334796875722,0.3333333333333357,0.5828571428571472,0.1558838512480918,0.7083333333332575,0.162780950385077,0.7757122163206205,0.5454545454545467,0.3690476190476168,0.3441877725206446,1,4,Stage 1,Stage 4,-0.08037589690438174,0.374338120349788,-1.11927,58.66313
56,94,0.0019,0.0002,100.0,0.3395784543325248,0.5216284987277362,0.5500780031201238,1.0,0.174808429118773,0.7117647058823877,0.1422563201922599,0.3333333333333357,0.5485714285714316,0.1538461538461533,0.6964285714286689,0.1886100487242572,0.7904394012554334,0.5454545454545467,0.4047619047619015,0.4097782725670278,1,4,Stage 1,Stage 4,-0.08605985746635714,0.32621293374221705,10.997974,53.21324
56,95,0.0014,-0.0002,100.0,0.4309133489461203,0.4875709532198087,0.5379095163806547,1.0,0.1561302681992344,0.7117647058823877,0.1648102786892806,0.3333333333333357,0.4457142857142884,0.1747325522159997,0.7261904761905953,0.1646670508723176,0.7373249637856141,0.4545454545454532,0.3154761904761898,0.3380647555431864,1,4,Stage 1,Stage 4,-0.1535036351661898,0.3084351911209837,-18.64355,55.257866
56,96,-0.0017,-0.0004,100.0,0.4918032786885362,0.5596007046388749,0.6252730109204379,1.0,0.1834291187739474,0.7294117647056737,0.152655174007485,0.3333333333333357,0.4914285714285711,0.1701477330616398,0.7559523809522943,0.1385236024519258,0.6682761950748421,0.3636363636363668,0.3928571428571388,0.2857407922812882,1,4,Stage 1,Stage 4,-0.08491476167202894,0.32702949407028514,-34.176258,48.118954
56,97,-0.0073,-0.0003,100.0,0.456674473067892,0.5368956743002542,0.5162246489859612,1.0,0.1891762452107244,0.7529411764703582,0.117576373804134,0.3333333333333357,0.4914285714285711,0.152827305145184,0.7261904761905953,0.1604233247760262,0.6764847899565432,0.4545454545454532,0.2619047619047592,0.3832451989980505,1,4,Stage 1,Stage 4,-0.1153035062211385,0.31900316673842344,-18.845747,56.77306
56,98,-0.0015,0.0002,100.0,0.4918032786885362,0.4454883538852989,0.5603744149766001,1.0,0.1800766283524915,0.741176470588016,0.1432730970097466,0.3333333333333357,0.5028571428571453,0.1777890983189003,0.7083333333332575,0.1811180384554873,0.7148720424915531,0.6363636363636402,0.4464285714285694,0.3795342796177756,1,4,Stage 1,Stage 4,-0.025021734695043207,0.3307383747732029,5.5678225,53.80798
56,99,-0.0007,0.0003,100.0,0.4894613583138039,0.5055783910745753,0.5131045241809673,1.0,0.1915708812260526,0.7352941176470722,0.1161898599621054,0.3333333333333357,0.5657142857142894,0.1477330616403449,0.7023809523811906,0.1485828050505517,0.6318203766296477,0.5454545454545467,0.3452380952380913,0.354300027831897,1,4,Stage 1,Stage 4,-0.05944943905898681,0.3383610235353285,-3.5464814,61.53014
56,100,0.0007,0.0004,100.0,0.5854800936768072,0.5815228028968491,0.5781591263650512,1.0,0.1513409961685816,0.72352941176473,0.1591255719369613,0.3333333333333357,0.4628571428571462,0.1701477330616398,0.7142857142857792,0.1541363231518815,0.6878319652341887,0.6363636363636402,0.2321428571428541,0.3576398552741437,1,4,Stage 1,Stage 4,-0.05571602075574522,0.45981411408992723,7.428942,69.21063
56,101,0.0019,0.0,100.0,0.362997658079621,0.4775885691916244,0.501560062402497,1.0,0.176724137931032,0.741176470588016,0.1072237371169748,0.3333333333333357,0.5142857142857196,0.1604686704024445,0.7380952380954113,0.1707968774558566,0.7233220666344771,0.5454545454545467,0.4761904761904745,0.4160868355135001,1,4,Stage 1,Stage 4,-0.07068582115587141,0.24367463929244582,8.610439,50.50241
56,102,0.0001,-0.0,100.0,0.3864168618266888,0.62125660598943,0.6195007800311991,1.0,0.1551724137931032,0.7352941176470722,0.1257568054721076,0.3333333333333357,0.5257142857142867,0.1563932755985746,0.7321428571428896,0.1564415570807327,0.7242877836793831,0.5454545454545467,0.3392857142857117,0.4030986176825308,1,4,Stage 1,Stage 4,-0.052496313755511226,0.3891929183481755,2.162172,72.73892
56,103,0.0011,-0.0,100.0,0.4754098360655803,0.5793697396750837,0.5708268330733226,1.0,0.1503831417624503,0.7470588235294144,0.1433655312658857,0.3333333333333357,0.5371428571428609,0.136525725929701,0.7083333333332575,0.1719494944202821,0.6574118783196532,0.4545454545454532,0.3511904761904709,0.3622785044994927,1,4,Stage 1,Stage 4,-0.07727001399889466,0.35209374978427377,-19.557262,60.838608
56,104,0.0004,-0.0005,100.0,0.4449648711943723,0.6110784889410859,0.5246489859594377,1.0,0.1791187739463602,0.741176470588016,0.1433193141378197,0.3333333333333357,0.4971428571428617,0.1599592460519581,0.6964285714286689,0.1299313668989299,0.7387735393529731,0.6363636363636402,0.3928571428571388,0.376379998144543,1,4,Stage 1,Stage 4,-0.04381307037023063,0.37382682480859786,8.537342,59.91861
56,105,0.0028,-0.0004,100.0,0.4098360655737849,0.5932667841064756,0.5449297971918874,1.0,0.1762452107279664,0.7529411764703582,0.1498359291953548,0.3333333333333357,0.5428571428571445,0.1854304635761572,0.7202380952380736,0.1708492691360561,0.7761950748430735,0.4545454545454532,0.2202380952380913,0.4254569069486962,1,4,Stage 1,Stage 4,-0.09799033159335457,0.38273732163787666,-15.785587,58.13517
56,106,0.0024,0.0,100.0,0.4871194379390999,0.6232139361910392,0.5992199687987529,1.0,0.1139846743295009,0.7000000000000455,0.1756713037851796,0.3333333333333357,0.571428571428573,0.1895058583800306,0.7440476190474783,0.159585057892805,0.74287783679382,0.6363636363636402,0.3928571428571388,0.2714537526672238,1,4,Stage 1,Stage 4,-0.021544885458926633,0.4890884612812558,14.338761,76.75281
56,107,0.0004,-0.0002,100.0,0.5245901639344197,0.5143863769817969,0.5154446177847092,1.0,0.1886973180076587,0.7117647058823877,0.15251652262328,0.3333333333333357,0.5314285714285738,0.1747325522159997,0.7440476190474783,0.1311363755435621,0.7655721873491075,0.5454545454545467,0.327380952380949,0.2865757491418499,1,4,Stage 1,Stage 4,-0.09481059570319617,0.4098520142452602,3.347947,68.07727
56,108,0.0036,-0.0001,100.0,0.4871194379390999,0.6304560579369749,0.4639625585023381,1.0,0.1403256704980826,0.7705882352940989,0.1688311688311685,0.3333333333333357,0.5200000000000031,0.1553744268976089,0.7261904761905953,0.1537695813904704,0.7189763399324001,0.5454545454545467,0.3214285714285694,0.3852862046572056,1,4,Stage 1,Stage 4,-0.07149992017218354,0.379144197407391,8.621093,63.89299
56,109,-0.0001,0.0004,100.0,0.5550351288056277,0.5801526717557266,0.5391575663026487,1.0,0.1762452107279664,0.72352941176473,0.1291306558210436,0.3333333333333357,0.3657142857142865,0.1996943453897124,0.6845238095238528,0.1437627704720441,0.7192177691936266,0.4545454545454532,0.303571428571427,0.2791539103813001,1,4,Stage 1,Stage 4,-0.1468434778063743,0.3374890309164085,-21.796114,52.443222
56,110,-0.0008,-0.0,100.0,0.4613583138172998,0.5004893325504014,0.6227769110764427,1.0,0.1776819923371668,0.7647058823527004,0.1432730970097466,0.3333333333333357,0.6628571428571455,0.1614875191034173,0.7321428571428896,0.1479541048881429,0.6747947851279577,0.5454545454545467,0.2797619047619015,0.3443733184896587,1,4,Stage 1,Stage 4,-0.021949001024129222,0.45312431254836816,-3.868245,73.0421
56,111,-0.0038,-0.0002,100.0,0.5386416861826717,0.5228028968486989,0.6485179407176282,1.0,0.1834291187739474,0.7470588235294144,0.1492351065304831,0.3333333333333357,0.6628571428571455,0.1681100356597085,0.7380952380954113,0.1342274846754279,0.6948334138097572,0.4545454545454532,0.3571428571428576,0.3688653863994808,1,4,Stage 1,Stage 4,-0.004151030341531969,0.42853691310095554,-14.807358,70.82392
56,112,0.0006,0.0004,100.0,0.5081967213114638,0.4413779604619279,0.5572542901716062,1.0,0.176724137931032,0.741176470588016,0.1296390442297905,0.3333333333333357,0.5314285714285738,0.1676006113092185,0.7083333333332575,0.1472730130455275,0.767262192177693,0.4545454545454532,0.4166666666666607,0.3319417385657317,1,4,Stage 1,Stage 4,-0.1090156394562829,0.33085408105763325,-24.453026,61.51349
56,113,-0.0015,-0.0005,100.0,0.4871194379390999,0.529457819534155,0.5365054602184074,1.0,0.1714559386973206,0.7588235294117567,0.1483569810971943,0.3333333333333357,0.600000000000005,0.1553744268976089,0.7321428571428896,0.1681772934457939,0.8276195074843073,0.3636363636363668,0.3452380952380913,0.4079228128768903,1,4,Stage 1,Stage 4,-0.10844381837045036,0.36631612090122867,-33.29079,52.312145
56,114,-0.0033,0.0003,100.0,0.5058548009367598,0.6312389900176143,0.6063962558502354,1.0,0.1369731800766302,0.741176470588016,0.1169755511392551,0.3333333333333357,0.5200000000000031,0.1574121242995403,0.7261904761905953,0.1657672761565436,0.7148720424915531,0.5454545454545467,0.3869047619047592,0.455422580944429,1,4,Stage 1,Stage 4,-0.018977806772335848,0.38409178348229633,7.877485,65.52262
56,115,0.0023,-0.0001,100.0,0.454332552693188,0.4034057545507963,0.5399375975039007,1.0,0.1752873563218386,0.7470588235294144,0.1356934880066518,0.3333333333333357,0.4285714285714306,0.1472236372898621,0.7261904761905953,0.1415099282233924,0.6924191211974886,0.7272727272727266,0.2440476190476168,0.4069023100473146,1,4,Stage 1,Stage 4,-0.09515643754807401,0.3651507551463977,3.265511,54.807457
56,116,0.0023,-0.0004,100.0,0.4683840749414401,0.6985711489528299,0.5480499219968813,1.0,0.1661877394636022,0.7176470588233315,0.1286222674122967,0.3333333333333357,0.600000000000005,0.169638308711157,0.7142857142857792,0.1474301880861261,0.6830033800096587,0.5454545454545467,0.3928571428571388,0.3632062343445597,1,4,Stage 1,Stage 4,-0.0022389815035530614,0.4054941816405033,3.64681,73.93487
56,117,0.0022,-0.0005,100.0,0.4309133489461203,0.5321980818164036,0.5658346333853324,1.0,0.1776819923371668,0.741176470588016,0.1567222812774389,0.3333333333333357,0.6057142857142885,0.1574121242995403,0.7142857142857792,0.1374757688479064,0.739980685659102,0.6363636363636402,0.2142857142857117,0.241488078671491,1,4,Stage 1,Stage 4,-0.08725406468200991,0.5153340474177419,9.706467,76.69936
56,118,-0.0019,0.0004,100.0,0.456674473067892,0.507339988256021,0.4981279251170036,1.0,0.1518199233716473,0.7470588235294144,0.1463234274622138,0.3333333333333357,0.5314285714285738,0.1854304635761572,0.7142857142857792,0.1733640697857197,0.73804925156929,0.4545454545454532,0.3630952380952372,0.3769366360515818,1,4,Stage 1,Stage 4,-0.10433609691802892,0.3101546007262459,-19.84775,54.609123
56,119,0.0057,-0.0003,100.0,0.6112412177986073,0.5639068310824022,0.5042121684867418,1.0,0.1805555555555535,0.741176470588016,0.142348754448399,0.3333333333333357,0.5828571428571472,0.1900152827305135,0.7142857142857792,0.1687536019280102,0.6892805408015477,0.4545454545454532,0.3749999999999964,0.3479914648854247,1,4,Stage 1,Stage 4,-0.032927719849149995,0.3685947465547823,-18.057127,71.00689
56,120,-0.0049,-0.0004,100.0,0.6018735362997631,0.5764337443726752,0.6798751950077992,1.0,0.1211685823754784,0.7529411764703582,0.1717890650274967,0.3333333333333357,0.5657142857142894,0.1523178807947012,0.7797619047619264,0.1678629433645895,0.7979237083534549,0.4545454545454532,0.3154761904761898,0.439094535671213,1,4,Stage 1,Stage 4,-0.03517249504756914,0.4826524348543606,-14.520484,76.42056
56,121,-0.0004,-0.0001,100.0,0.4660421545667361,0.5977686435701699,0.523712948517943,1.0,0.1676245210727955,0.741176470588016,0.1292693072052557,0.3333333333333357,0.7142857142857153,0.1854304635761572,0.7559523809522943,0.1452821291978807,0.7300820859488191,0.5454545454545467,0.3333333333333286,0.4265701827627808,1,4,Stage 1,Stage 4,0.012584036379344354,0.4333728727299677,3.9851742,75.126434
