unit,time,op_setting_1,op_setting_2,op_setting_3,sensor_2,sensor_3,sensor_4,sensor_6,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21,kmeans_cluster,agglo_cluster,kmeans_stage,agglo_stage,pca_1,pca_2,tsne_1,tsne_2
47,206,-0.002,0.0001,100.0,0.5963855421686901,0.60933071724439,0.7319378798109355,1.0,0.4025764895330184,0.3939393939390356,0.3463160728708629,0.6607142857142883,0.4157782515991357,0.397058823529278,0.3423985963463707,0.6302424009234358,0.6666666666666714,0.2170542635658918,0.2223142778238056,2,0,Stage 2,Stage 0,0.7232560290915475,0.17648659648041456,59.792908,34.363037
47,207,-0.0024,-0.0003,100.0,0.6325301204819027,0.7473294091999136,0.7467927076299787,1.0,0.1916264090177009,0.4242424242420384,0.3487391187292488,0.7619047619047628,0.3049040511726986,0.5147058823527004,0.3939519042212822,0.7726048480184744,0.6666666666666714,0.1705426356589114,0.2358464512565596,3,0,Stage 3,Stage 0,0.994018781889165,0.1699931357718074,76.325424,37.426216
47,208,-0.0006,-0.0005,100.0,0.8463855421686901,0.5921081316764827,0.6525995948683345,1.0,0.3590982286634556,0.3939393939390356,0.3588351431391956,0.7559523809523796,0.1727078891257889,0.4558823529409892,0.3855403034368834,0.7891496729511331,0.75,0.3333333333333321,0.3483844241922114,2,0,Stage 2,Stage 0,0.9076516526915066,0.17866509928431973,68.79961,35.208538
47,209,0.0044,-0.0,100.0,0.6054216867470075,0.5827338129496411,0.7574274139095181,1.0,0.2608695652173907,0.4393939393939945,0.3932513685722014,0.7142857142857117,0.3859275053304856,0.441176470587834,0.3773867272164324,0.8387841477491307,0.6666666666666714,0.201550387596896,0.3384424192212059,2,0,Stage 2,Stage 0,0.8539925053936619,0.19023362204111213,60.386852,39.637928
47,210,-0.0015,0.0001,100.0,0.7740963855421796,0.7682581207761103,0.6745442268737349,1.0,0.3075684380032157,0.4545454545450411,0.3943731490621971,0.6845238095238102,0.2515991471215244,0.4705882352936896,0.385024254309009,0.7983839938437924,0.6666666666666714,0.2945736434108532,0.2938414802540734,2,0,Stage 2,Stage 0,0.92863372452058,0.2014395867217178,70.17348,36.25344
47,211,-0.0006,-0.0005,100.0,0.5271084337349521,0.7558316982777455,0.8593855503038483,1.0,0.3091787439613398,0.4545454545450411,0.3412456250560893,0.7678571428571423,0.3176972281449792,0.4852941176468448,0.3782124058210314,0.5332820315505984,0.6666666666666714,0.0852713178294557,0.204501518917425,3,0,Stage 3,Stage 0,0.9261076315884833,0.159792940433052,72.22913,33.25325
47,212,-0.0021,0.0004,100.0,0.6596385542168548,0.6326575103553509,0.766711681296421,1.0,0.2866344605475035,0.5151515151510466,0.3987705285829719,0.6666666666666679,0.3965884861407147,0.5147058823527004,0.3682010527402184,0.7541362062331629,0.6666666666666714,0.3023255813953476,0.1937310135321759,2,0,Stage 2,Stage 0,0.8791112978271931,0.1638701527521871,69.6696,32.60085
47,213,-0.0015,-0.0003,100.0,0.8102409638554207,0.7298888162197557,0.6860229574611765,1.0,0.3349436392914526,0.4696969696969972,0.3928026563762046,0.8214285714285694,0.3176972281449792,0.5147058823527004,0.3953968417793376,0.7776067718353232,0.75,0.348837209302328,0.0977630488815251,2,0,Stage 2,Stage 0,1.0217801155506991,0.2110742684060865,71.4369,35.63627
47,214,0.0032,-0.0001,100.0,0.6897590361445793,0.688903422716379,0.8617488183659674,1.0,0.2979066022544288,0.4696969696969972,0.3838284124562534,0.851190476190478,0.2196162046908369,0.4999999999995452,0.3943647435235817,0.7652943439784536,0.5833333333333357,0.2635658914728651,0.3254625793979535,3,0,Stage 3,Stage 0,0.9957118794760733,0.16152797176781905,74.86099,38.12825
48,1,0.0022,-0.0001,100.0,0.355421686746979,0.1155439284935724,0.3651249155975726,1.0,0.7149758454106205,0.1666666666669698,0.1842412276765728,0.3214285714285729,0.7014925373134417,0.2058823529409892,0.252657653008562,0.346287033474411,0.25,0.6744186046511587,0.7430267881800603,1,2,Stage 1,Stage 2,-0.47440318972544193,0.006205666993931748,-74.65034,-23.250782
48,2,0.0033,-0.0,100.0,0.2560240963855165,0.2201874863745416,0.3247805536799468,1.0,0.6859903381642596,0.1212121212120109,0.1946064794041149,0.2440476190476168,0.8081023454157901,0.1617647058815237,0.2310867994633128,0.358984224701814,0.5,0.6666666666666643,0.6719138359569214,1,2,Stage 1,Stage 2,-0.4764495609546553,0.07260036027460331,-55.11735,25.53597
48,3,0.0026,-0.0004,100.0,0.2590361445783173,0.2921299324177084,0.3733963538149893,1.0,0.8244766505636107,0.1212121212120109,0.1734272637530267,0.3154761904761933,0.8443496801705805,0.2205882352941444,0.2342346991433572,0.2866487110427087,0.25,0.7984496124031004,0.7562827948080653,1,2,Stage 1,Stage 2,-0.605251575451405,0.03016145070519255,-75.161415,6.5213203
48,4,0.0004,-0.0002,100.0,0.286144578313241,0.3145846958796667,0.2300810263335613,1.0,0.6151368760064315,0.1666666666669698,0.2014717760028688,0.3214285714285729,0.7867803837953034,0.2205882352941444,0.2496645680668763,0.3085802231627568,0.4166666666666714,0.829457364341085,0.5111847555923745,1,2,Stage 1,Stage 2,-0.4285651395989003,0.05521010759025628,-66.295616,34.969715
48,5,0.0022,0.0001,100.0,0.4909638554216826,0.3475038151297198,0.3014854827819029,1.0,0.6070853462157828,0.1212121212120109,0.1993628286816857,0.178571428571427,0.6631130063965855,0.2352941176468448,0.2285581587367104,0.3585994613312877,0.5,0.6434108527131777,0.7116818558409292,1,2,Stage 1,Stage 2,-0.32338933141777204,0.06085629473140576,-44.81855,32.914536
48,6,0.0015,0.0002,100.0,0.3132530120481931,0.3499018966644911,0.3715395003376081,1.0,0.7777777777777715,0.1060606060600548,0.2011576774656731,0.2797619047619051,0.7867803837953034,0.1617647058815237,0.2394467953349135,0.2974220854174731,0.3333333333333357,0.5813953488372086,0.6016293841480262,1,2,Stage 1,Stage 2,-0.4365828570582763,0.09422212234993205,-60.52216,5.8891635
48,7,-0.004,0.0003,100.0,0.3283132530120269,0.2398081534772203,0.2920324105334231,1.0,0.7697262479871227,0.1212121212120109,0.200664094050083,0.3154761904761933,0.7441364605543583,0.2205882352941444,0.2446072866136859,0.2974220854174731,0.25,0.6821705426356601,0.746202706434687,1,2,Stage 1,Stage 2,-0.5321665863635433,0.038183715183201294,-77.169014,-7.0265403
48,8,0.0025,0.0001,100.0,0.2078313253011856,0.118378024852852,0.2581026333558398,1.0,0.6570048309178702,0.1212121212120109,0.1905680696401361,0.3630952380952408,0.7377398720682322,0.2647058823527004,0.2163793993188179,0.3343593689880748,0.25,0.759689922480618,0.6894504280585494,1,2,Stage 1,Stage 2,-0.5420051232674374,-0.02625548961515809,-76.84082,-13.304826
48,9,-0.0027,0.0001,100.0,0.2499999999999715,0.2803575321560956,0.234638757596219,1.0,0.7745571658615091,0.1666666666669698,0.2101319213856243,0.1845238095238066,0.7334754797441434,0.1617647058815237,0.2306739601610061,0.3201231242785667,0.4166666666666714,0.6356589147286797,0.6317315658657847,1,2,Stage 1,Stage 2,-0.5151010469068592,0.06824859453116135,-79.16851,7.6141543
48,10,0.003,-0.0001,100.0,0.4969879518072275,0.2725092653150227,0.2035786630654961,1.0,0.7697262479871227,0.1515151515150137,0.1666068383738732,0.053571428571427,0.6972281449893529,0.1176470588234224,0.2567344411187946,0.2504809542131596,0.25,0.6744186046511587,0.8616404308202164,1,2,Stage 1,Stage 2,-0.6427158754916309,0.046128618219836645,-83.459785,22.481083
48,11,-0.0003,0.0005,100.0,0.3373493975903727,0.2313058643993955,0.3235989196488873,1.0,0.6956521739130324,0.0909090909090082,0.1982859194112904,0.2500000000000035,0.6780383795309177,0.1764705882351336,0.2629270306533229,0.3574451712197017,0.25,0.550387596899224,0.7778238055785707,1,2,Stage 1,Stage 2,-0.46924825835063144,0.06107906020334966,-75.24539,18.065012
48,12,0.0006,0.0001,100.0,0.3584337349397515,0.4344887726182733,0.2484807562457796,1.0,0.7520128824476586,0.1969696969699725,0.1687606569146567,0.1845238095238066,0.7910447761194064,0.1911764705882888,0.2304675405098564,0.2212389380530979,0.25,0.6744186046511587,0.7515879591273134,1,2,Stage 1,Stage 2,-0.5611322207642264,0.026791081730501876,-89.166916,16.736359
48,13,0.0025,-0.0002,100.0,0.4457831325301242,0.237410071942449,0.22687373396354,1.0,0.6972624798711706,0.1969696969699725,0.1996769272188814,0.1547619047619051,0.660980810234534,0.1323529411756681,0.1977500258024562,0.3470565602154707,0.3333333333333357,0.5736434108527142,0.7954984810825749,1,2,Stage 1,Stage 2,-0.4794288844174031,0.016823420921033505,-70.611565,-22.692741
48,14,-0.0,-0.0002,100.0,0.322289156626482,0.355788096795294,0.2121877110060772,0.0,0.7037037037037095,0.1818181818180164,0.2131382930988081,0.0952380952380949,0.7398720682302695,0.2205882352941444,0.2249458148415684,0.3097345132743356,0.1666666666666714,0.6356589147286797,0.6789560894780422,1,3,Stage 1,Stage 3,-0.6191190470438296,0.28389346753848493,-11.164818,65.2409
48,15,-0.0036,-0.0001,100.0,0.2891566265060135,0.3612382821015956,0.2093180283592168,0.0,0.6940418679549083,0.1818181818180164,0.2187920667683727,0.2738095238095255,0.8059701492537386,0.1911764705882888,0.2483744452471867,0.3863024240092372,0.3333333333333357,0.7751937984496102,0.8191107428887037,1,3,Stage 1,Stage 3,-0.6084681822657476,0.32111381045333565,-10.093404,64.44035
48,16,0.0007,0.0002,100.0,0.2771084337349236,0.3322432962720754,0.1206954760297094,1.0,0.7681159420289845,0.1212121212120109,0.1844207125549672,0.2857142857142847,0.8464818763326178,0.1617647058815237,0.2277324801321043,0.3201231242785667,0.3333333333333357,0.6666666666666643,0.6239988953327824,1,2,Stage 1,Stage 2,-0.5711593047278121,0.06580479037006355,-84.34817,8.695408
48,17,0.0025,-0.0005,100.0,0.2349397590361377,0.3808589492042742,0.2300810263335613,1.0,0.7246376811594217,0.0757575757570521,0.1915103652517302,0.1488095238095255,0.7974413646055325,0.2205882352941444,0.2606564144906613,0.3535975375144318,0.3333333333333357,0.5968992248061973,0.7169290251311793,1,2,Stage 1,Stage 2,-0.5480995398329528,0.0882929585290767,-76.835365,18.831205
48,18,0.0006,0.0001,100.0,0.1536144578313383,0.298888162197521,0.2371708305199185,1.0,0.6296296296296333,0.2272727272729753,0.1640491788566862,0.1607142857142847,0.7505330490405271,0.1323529411756681,0.2620497471359257,0.3851481338976583,0.25,0.5736434108527142,0.7064346865506721,1,2,Stage 1,Stage 2,-0.5303918190436245,0.023793612181032583,-74.71991,-11.636648
48,19,-0.0012,-0.0004,100.0,0.4096385542168832,0.3078264660998542,0.2153950033760985,1.0,0.7665056360708604,0.1515151515150137,0.1767477340034133,0.3154761904761933,0.8038379530917013,0.1617647058815237,0.2264939622252058,0.3297422085417523,0.25,0.5968992248061973,0.6848936757801738,1,2,Stage 1,Stage 2,-0.4923950148457763,0.04245592045960053,-72.91256,17.144375
48,20,0.0006,0.0003,100.0,0.1716867469879446,0.2888598212339275,0.3637744767049291,1.0,0.6183574879227081,0.1666666666669698,0.1983756618504912,0.1607142857142847,0.8550106609808239,0.1617647058815237,0.2323253173702113,0.2593305117352855,0.3333333333333357,0.6279069767441854,0.672190002761667,1,2,Stage 1,Stage 2,-0.5457211432663724,0.050355267548930896,-76.090546,-13.96808
48,21,-0.0023,0.0004,100.0,0.216867469879503,0.1968606932635737,0.277008777852803,1.0,0.69243156199677,0.1969696969699725,0.1920936911065283,0.1964285714285729,0.7505330490405271,0.2205882352941444,0.2445556817008949,0.2828010773374387,0.3333333333333357,0.720930232558139,0.7986743993372016,1,2,Stage 1,Stage 2,-0.5960150387371355,0.006312764852246265,-89.13589,-11.218298
48,22,0.0031,0.0004,100.0,0.3403614457831452,0.3106605624591267,0.4596556380823777,1.0,0.7729468599033851,0.2121212121210192,0.199991025756077,0.1250000000000035,0.8102345415778274,0.1617647058815237,0.2511611105377227,0.3285879184301663,0.4166666666666714,0.6046511627906987,0.7981220657277035,1,2,Stage 1,Stage 2,-0.48360047145765167,0.07839191228532713,-77.12393,26.687023
48,23,-0.0004,0.0001,100.0,0.3915662650602485,0.0283409635927611,0.3251181634031042,0.0,0.7020933977455854,0.1969696969699725,0.1761644081486153,0.2321428571428576,0.784648187633266,0.2205882352941444,0.2437300030962959,0.222777991535203,0.3333333333333357,0.7441860465116292,0.5570284451808902,1,3,Stage 1,Stage 3,-0.5862412972348914,0.2523492170419414,-12.240719,59.833546
48,24,-0.0023,0.0002,100.0,0.286144578313241,0.3666884674078901,0.2891627278865663,1.0,0.7858293075684486,0.2121212121210192,0.1871129857309554,0.2142857142857153,0.7441364605543583,0.2352941176468448,0.2292806275157417,0.4890342439399759,0.3333333333333357,0.6434108527131777,0.7463407898370633,1,2,Stage 1,Stage 2,-0.4462803633279251,0.029996942209098584,-62.043278,25.49721
48,25,0.0007,0.0001,100.0,0.2499999999999715,0.2182254196642716,0.1443281566509107,1.0,0.7278582930756841,0.1969696969699725,0.1628825271470901,0.1130952380952372,0.761194029850742,0.1911764705882888,0.2571988853338851,0.2143131973836105,0.3333333333333357,0.6589147286821699,0.7844518088925696,1,2,Stage 1,Stage 2,-0.6739520632023742,0.010620980488567015,-95.19408,-10.136869
48,26,0.0009,-0.0001,100.0,0.2891566265060135,0.3743187268367194,0.2440918298446988,1.0,0.7632850241545981,0.1818181818180164,0.1887732208561416,0.2142857142857153,0.7995735607675982,0.2647058823527004,0.24269790484054,0.2828010773374387,0.1666666666666714,0.651162790697672,0.5820215410107679,1,2,Stage 1,Stage 2,-0.5238996908248862,0.0242818071526463,-73.45023,9.5345335
48,27,0.0022,0.0001,100.0,0.3343373493976003,0.2801395247438449,0.2226536124240397,1.0,0.6956521739130324,0.1363636363630576,0.1878757964641479,0.3511904761904745,0.7334754797441434,0.2205882352941444,0.2605015997522955,0.3116583301269742,0.25,0.6589147286821699,0.7467550400441851,1,2,Stage 1,Stage 2,-0.4910140228077542,0.03430655711717791,-76.8688,-6.6327677
48,28,0.0013,-0.0003,100.0,0.2198795180723038,0.1556572923479464,0.312795408507764,1.0,0.6537842190016079,0.1666666666669698,0.1942475096473117,0.2738095238095255,0.7164179104477455,0.1617647058815237,0.2686035710599626,0.2781839168911162,0.25,0.550387596899224,0.6146092239712786,1,2,Stage 1,Stage 2,-0.4789259970250567,0.037187888334336755,-74.577255,-17.896324
48,29,0.0009,0.0002,100.0,0.1987951807228967,0.4048397645519941,0.2451046590141778,1.0,0.6425120772946968,0.1212121212120109,0.2004846091716743,0.1488095238095255,0.8017057569296497,0.1617647058815237,0.245381360305501,0.3047325894574868,0.3333333333333357,0.7364341085271313,0.8302954984810853,1,2,Stage 1,Stage 2,-0.6150738072247935,0.07163739933714683,-93.63327,6.0037923
48,30,-0.001,-0.0,100.0,0.2319277108433652,0.4205362982341398,0.1865293720459142,1.0,0.6119162640901692,0.1818181818180164,0.1625684286098874,0.2678571428571423,0.8614072494669642,0.1764705882351336,0.2178243368768662,0.3074259330511779,0.25,0.6201550387596875,0.6746755040044192,1,2,Stage 1,Stage 2,-0.5178984101295112,0.017746531285588577,-62.174664,13.120725
48,31,0.0055,0.0004,100.0,0.322289156626482,0.3481578373664717,0.2682309250506414,1.0,0.6457326892109592,0.1363636363630576,0.2033114960064637,0.2559523809523831,0.703624733475479,0.1617647058815237,0.2547734544328648,0.3378222393228185,0.25,0.8604651162790695,0.6545153272576627,1,2,Stage 1,Stage 2,-0.5036561908055002,0.057770306285057874,-71.231804,4.2130404
48,32,-0.0036,-0.0004,100.0,0.4126506024096557,0.2919119250054578,0.2918636056718426,0.0,0.7954911433172214,0.1666666666669698,0.1754015974154157,0.2083333333333357,0.660980810234534,0.1911764705882888,0.2780472701001102,0.2774143901500636,0.25,0.6356589147286797,0.7061585197459266,1,3,Stage 1,Stage 3,-0.550548298908449,0.3060042946350054,-6.4546475,62.775578
48,33,0.0013,-0.0001,100.0,0.319277108433738,0.2426422498364999,0.2663740715732601,1.0,0.7359098228663328,0.1969696969699725,0.1673696491070657,0.2321428571428576,0.8081023454157901,0.147058823529278,0.2175147074001415,0.4320892651019647,0.4166666666666714,0.5968992248061973,0.647058823529413,1,2,Stage 1,Stage 2,-0.45190334233771856,0.03731132322222806,-54.927254,24.149712
48,34,-0.0015,-0.0001,100.0,0.3313253012047994,0.1297144102899565,0.320391627278866,1.0,0.6247987117552327,0.1363636363630576,0.2209907565287636,0.2857142857142847,0.8379530916844402,0.1911764705882888,0.2323769222830023,0.1546748749519082,0.3333333333333357,0.759689922480618,0.5923777961888987,1,2,Stage 1,Stage 2,-0.5466927509825212,0.04114637608126026,-74.64508,-2.2765496
48,35,0.0034,-0.0001,100.0,0.1897590361445793,0.2709832134292611,0.1882174206617151,1.0,0.6135265700483075,0.1969696969699725,0.2063627389392408,0.178571428571427,0.8464818763326178,0.294117647058556,0.2326865517597269,0.4351673720661821,0.25,0.4496124031007724,0.7445457056061855,1,2,Stage 1,Stage 2,-0.4969774247807971,0.007834793461995192,-72.95921,-12.2322035
48,36,0.0001,0.0005,100.0,0.2981927710843592,0.4046217571397434,0.4059756920999327,1.0,0.6537842190016079,0.1212121212120109,0.1622543300726917,0.2738095238095255,0.8017057569296497,0.2647058823527004,0.2461554339973162,0.3520584840323195,0.1666666666666714,0.7286821705426334,0.7814139740403192,1,2,Stage 1,Stage 2,-0.48421500826272934,0.014472995754620785,-68.17905,10.5083065
48,37,-0.0011,0.0001,100.0,0.3734939759036138,0.2725092653150227,0.2258609047940609,0.0,0.5700483091787447,0.1818181818180164,0.1909719106165326,0.1547619047619051,0.718550106609797,0.2205882352941444,0.2385695118175235,0.1685263562908829,0.3333333333333357,0.7286821705426334,0.7630488815244405,1,3,Stage 1,Stage 3,-0.6048866105526879,0.26382093312581256,-8.163391,61.34204
48,38,0.0006,-0.0001,100.0,0.3945783132529925,0.2633529540004389,0.3600607697501665,1.0,0.8244766505636107,0.1363636363630576,0.2080229740644341,0.2321428571428576,0.7931769722814437,0.1911764705882888,0.2659717205077925,0.3743747595228939,0.3333333333333357,0.6046511627906987,0.6108809721071538,1,2,Stage 1,Stage 2,-0.4430177904100922,0.09907549190302078,-59.791603,5.481555
48,39,-0.002,0.0004,100.0,0.2891566265060135,0.293001962066711,0.3661377447670517,1.0,0.5877616747181946,0.1212121212120109,0.2032666247868633,0.2619047619047627,0.7484008528784756,0.1029411764698124,0.2562699969037041,0.2193151212004664,0.4166666666666714,0.7364341085271313,0.5813311239988934,1,2,Stage 1,Stage 2,-0.44336983641164446,0.0930168634103653,-62.695415,1.3875616
48,40,-0.0019,-0.0005,100.0,0.3493975903614341,0.2066710268149165,0.3379473328831857,1.0,0.6682769726247955,0.1666666666669698,0.1769272188818078,0.1488095238095255,0.7633262260127935,0.1617647058815237,0.2215914955103741,0.2862639476721824,0.3333333333333357,0.7829457364341046,0.7776857221761944,1,2,Stage 1,Stage 2,-0.5795795531838474,0.012479519752398652,-89.77205,-13.872589
48,41,0.0003,-0.0005,100.0,0.2138554216867305,0.476128188358409,0.2736326806212013,0.0,0.6054750402576445,0.1060606060600548,0.2148882706632022,0.2857142857142847,0.7547974413646159,0.2058823529409892,0.2472391371658631,0.3401308195459762,0.3333333333333357,0.6589147286821699,0.768986467826565,1,3,Stage 1,Stage 3,-0.5122571697875598,0.3387253166843001,-10.310766,69.3749
48,42,-0.0002,-0.0004,100.0,0.1957831325301242,0.4484412470023997,0.24864956110736,1.0,0.7198067632850353,0.1818181818180164,0.1734272637530267,0.1666666666666678,0.7484008528784756,0.1617647058815237,0.2455877799566508,0.2874182377837613,0.25,0.5271317829457338,0.7100248550124277,1,2,Stage 1,Stage 2,-0.5223623064067923,0.04836909873167683,-60.63565,9.802569
48,43,-0.0,-0.0002,100.0,0.2228915662650763,0.3584041857423159,0.2685685347738022,1.0,0.6505636070853456,0.1666666666669698,0.2117472852912172,0.1309523809523831,0.6929637526652641,0.147058823529278,0.2320672928062777,0.388611004232402,0.3333333333333357,0.5813953488372086,0.5454294393813868,1,2,Stage 1,Stage 2,-0.42218672214249725,0.07011968727318034,-55.020107,20.547556
48,44,-0.0013,0.0005,100.0,0.2439759036144551,0.3762807935469823,0.3112761647535471,0.0,0.7616747181964598,0.1060606060600548,0.1874270842681511,0.1190476190476168,0.7078891257995679,0.2205882352941444,0.2399628444627879,0.2724124663332077,0.25,0.7054263565891432,0.7475835404584359,1,3,Stage 1,Stage 3,-0.6513417240637389,0.30122999235804226,-13.523139,66.98443
48,45,0.0005,0.0001,100.0,0.3674698795180688,0.2644429910616992,0.413909520594192,1.0,0.7971014492753596,0.2121212121210192,0.1869335008525539,0.1845238095238066,0.7313432835820919,0.2794117647058556,0.1952729899886449,0.2420161600615671,0.3333333333333357,0.4496124031007724,0.6564484948909097,1,2,Stage 1,Stage 2,-0.3996844382292847,-0.0075822686185903695,-53.824604,4.9009843
48,46,0.0015,0.0001,100.0,0.2680722891566347,0.4360148245040349,0.3760972316002693,1.0,0.7697262479871227,0.2272727272729753,0.2066319662568432,0.2142857142857153,0.8528784648187724,0.1764705882351336,0.2549282691712236,0.209696036937288,0.25,0.7131782945736447,0.5735984534658911,1,2,Stage 1,Stage 2,-0.515056285482994,0.0740437246723098,-66.04348,7.133904
48,47,0.001,-0.0005,100.0,0.3042168674698757,0.3309352517985644,0.2135381498987172,1.0,0.7133655394524965,0.2121212121210192,0.1819527954769881,0.2321428571428576,0.703624733475479,0.2352941176468448,0.2476519764681626,0.2989611388995783,0.5,0.6666666666666643,0.6795084230875403,1,2,Stage 1,Stage 2,-0.4334760132432301,0.03718195339690673,-55.388805,27.573374
48,48,0.0022,-0.0001,100.0,0.1867469879518069,0.2690211467189911,0.2466239027683983,1.0,0.6859903381642596,0.1666666666669698,0.211029345777618,0.2500000000000035,0.7249466950959516,0.0882352941175668,0.2529672824852937,0.375913813004999,0.25,0.6744186046511587,0.6436067384700337,1,2,Stage 1,Stage 2,-0.533111236198088,0.06938592319498398,-75.59498,-9.9788685
48,49,-0.0025,0.0001,100.0,0.4006024096385374,0.4126880313930741,0.4434503713706945,1.0,0.6795491143317349,0.1666666666669698,0.1856322354841637,0.2083333333333357,0.7931769722814437,0.1323529411756681,0.253638146351534,0.2447095036552582,0.1666666666666714,0.790697674418599,0.733360950013811,1,2,Stage 1,Stage 2,-0.5182532598927913,0.05942248751711242,-91.15058,16.729963
48,50,0.0009,0.0002,100.0,0.2740963855421796,0.4198822759973879,0.307731262660365,1.0,0.7632850241545981,0.1666666666669698,0.1935295701337196,0.2261904761904745,0.7526652452025644,0.2058823529409892,0.2223655692021893,0.3116583301269742,0.3333333333333357,0.7364341085271313,0.6933167633250505,1,2,Stage 1,Stage 2,-0.5006649377101717,0.04641192852018464,-65.79182,10.774182
48,51,0.002,-0.0003,100.0,0.3072289156626482,0.2317418792238967,0.3021607022282246,1.0,0.72624798711756,0.1818181818180164,0.2401507672978553,0.1845238095238066,0.7398720682302695,0.1176470588234224,0.2355248219630468,0.1993074259330498,0.25,0.6976744186046488,0.4846727423363717,1,2,Stage 1,Stage 2,-0.5287471920860968,0.07255018950638936,-77.323074,-2.2362347
48,52,0.0001,0.0,100.0,0.322289156626482,0.3032483104425623,0.3293382849426045,1.0,0.8518518518518476,0.1666666666669698,0.2377725926590628,0.2559523809523831,0.865671641791053,0.1764705882351336,0.256321601816488,0.2904963447479787,0.25,0.6976744186046488,0.7395747031206881,1,2,Stage 1,Stage 2,-0.5940926758863229,0.09545164772515866,-75.31397,7.130657
48,53,0.0047,-0.0,100.0,0.2771084337349236,0.2932199694789688,0.3068872383524663,1.0,0.592592592592581,0.2272727272729753,0.186260432558555,0.2619047619047627,0.761194029850742,0.2205882352941444,0.2310867994633128,0.2089265101962354,0.5,0.5348837209302282,0.6335266500966625,1,2,Stage 1,Stage 2,-0.368897344514361,0.02473004764341405,-45.061985,6.757833
48,54,-0.0021,0.0004,100.0,0.4006024096385374,0.0865489426640522,0.2835921674544224,1.0,0.7342995169082087,0.1212121212120109,0.1826258637709799,0.178571428571427,0.718550106609797,0.2352941176468448,0.2369181546083183,0.1523662947287434,0.3333333333333357,0.5426356589147296,0.6246893123446569,1,2,Stage 1,Stage 2,-0.5247943983651419,0.014333449424706504,-71.14157,-20.333282
48,55,0.0013,0.0003,100.0,0.388554216867476,0.2792674950948353,0.3148210668467257,1.0,0.8035426731078985,0.1212121212120109,0.185901462801759,0.1488095238095255,0.7398720682302695,0.2058823529409892,0.2330993910620264,0.3709118891881502,0.4166666666666714,0.7131782945736447,0.6583816625241639,1,2,Stage 1,Stage 2,-0.48900756251427835,0.06443975064966947,-78.89992,9.703071
48,56,-0.001,-0.0001,100.0,0.3132530120481931,0.3483758447787224,0.157494935854153,1.0,0.7198067632850353,0.1363636363630576,0.205330700888453,0.1607142857142847,0.8805970149253852,0.2352941176468448,0.2283517390855607,0.2708734128511025,0.25,0.6279069767441854,0.6118475559237737,1,2,Stage 1,Stage 2,-0.5856015890385826,0.05426541914226497,-85.574486,20.346497
48,57,-0.0008,-0.0003,100.0,0.2921686746987859,0.4209723130586482,0.3536461850101275,1.0,0.7616747181964598,0.1515151515150137,0.2036255945436593,0.1845238095238066,0.8166311300639677,0.2794117647058556,0.2469811126019223,0.2527895344363173,0.3333333333333357,0.6046511627906987,0.6179232256282816,1,2,Stage 1,Stage 2,-0.45961530211061286,0.06837395358915105,-61.51268,11.179362
48,58,-0.0024,0.0001,100.0,0.2409638554216826,0.3065184216263361,0.3403106009453083,1.0,0.6489533011272073,0.2727272727270247,0.2050614735708507,0.2202380952380949,0.7889125799573549,0.1029411764698124,0.2334606254515421,0.2516352443247385,0.3333333333333357,0.6899224806201545,0.6779895056614222,1,2,Stage 1,Stage 2,-0.5050971218930466,0.03949961295455304,-68.388725,13.368313
48,59,0.0009,-0.0002,100.0,0.3072289156626482,0.1691737519075644,0.2724510465901417,1.0,0.72624798711756,0.1212121212120109,0.2291124472763215,0.2261904761904745,0.7718550106609712,0.1911764705882888,0.2669522138507574,0.3820700269334409,0.4166666666666714,0.6046511627906987,0.6409831538249122,1,2,Stage 1,Stage 2,-0.47355635587092293,0.09777833261923141,-47.57211,10.212526
48,60,0.0012,0.0003,100.0,0.2259036144578488,0.3296272073250534,0.1716745442268745,0.0,0.6360708534621438,0.0909090909090082,0.1897155164677357,0.2261904761904745,0.7377398720682322,0.1911764705882888,0.2388275363814642,0.3855328972681846,0.25,0.5891472868217029,0.6952499309582976,1,3,Stage 1,Stage 3,-0.5758010190809844,0.3051699086768319,-11.18703,65.67063
48,61,0.0009,0.0002,100.0,0.2409638554216826,0.3374754741661263,0.2888251181634018,1.0,0.7777777777777715,0.1969696969699725,0.2112088306560124,0.2916666666666678,0.7334754797441434,0.2058823529409892,0.2474455568170128,0.3597537514428666,0.3333333333333357,0.4961240310077528,0.6545153272576627,1,2,Stage 1,Stage 2,-0.40938653884633747,0.06246841245857103,-52.434692,11.891263
48,62,-0.0039,-0.0004,100.0,0.2018072289156691,0.4578155657292342,0.3541525995948689,1.0,0.7149758454106205,0.1969696969699725,0.1799335905949917,0.1726190476190474,0.7739872068230369,0.1176470588234224,0.2264939622252058,0.2627933820700292,0.25,0.6279069767441854,0.7089201877934244,1,2,Stage 1,Stage 2,-0.530734350506359,0.049104526819336275,-64.61362,11.146904
48,63,-0.0015,-0.0003,100.0,0.2018072289156691,0.3045563549160732,0.2803848750844011,1.0,0.6006441223832581,0.1666666666669698,0.2138113613927998,0.1964285714285729,0.8038379530917013,0.1029411764698124,0.2714934461760734,0.406694882647173,0.3333333333333357,0.6589147286821699,0.8140016570008299,1,2,Stage 1,Stage 2,-0.5424803688377756,0.09068494157947657,-79.46593,-21.37895
